序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）
155216,猎聘,能源/化工/环保,化学,镁合金压铸技术工程师,企业职位,梧州市鸿图精密压铸有限公司,500-999人,,苏州,梧州-龙圩区,大专,2-4年,15-40k,,,,https://www.liepin.com/job/1980064915.shtml,20260128200804,,,,
155217,猎聘,能源/化工/环保,化学,教师,企业职位,桂林忠达理优教育咨询有限公司,5000-10000人,,苏州,桂林-秀峰区,本科,经验不限,10-15k,,,,https://www.liepin.com/job/1980511723.shtml,20260228115101,,,,
155218,猎聘,能源/化工/环保,化学,区域销售经理  福建广西海南,企业职位,磐诺科技,100-499人,,苏州,南宁-青秀区,本科,5年以上,25-35k·13薪,,,,https://www.liepin.com/job/1971488665.shtml,20241227135742,,,,
155219,猎聘,能源/化工/环保,化学,车间主管,企业职位,桂林平乐阳发茶业有限公司,100-499人,,苏州,桂林-平乐县,中专/中技,3年以上,4-5k,,,,https://www.liepin.com/job/1973920455.shtml,20251010150344,,,,
155220,猎聘,能源/化工/环保,化学,安全(EHS)工程师,企业职位,中集载具,1000-2000人,,苏州,防城港-港口区,统招本科,3年以上,5-9k,,,,https://www.liepin.com/job/1975409781.shtml,20251224142157,,,,
155221,猎聘,能源/化工/环保,化学,外贸业务员(J10296),企业职位,桐昆集团股份有限公司,10000人以上,,苏州,钦州-钦南区,本科,5年以上,16-25k,,,,https://www.liepin.com/job/1979763317.shtml,20260201101605,,,,
155222,猎聘,能源/化工/环保,化学,质检员,企业职位,广西贡福隆食品有限公司,50-99人,,苏州,南宁-武鸣区,大专,2年以上,4-6k,,,,https://www.liepin.com/job/1971355465.shtml,20250618101726,,,,
155223,猎聘,能源/化工/环保,化学,医药学术专员,企业职位,广西伟程医药科技有限公司,50-99人,,苏州,南宁-青秀区,大专,1-3年,6-12k,,,,https://www.liepin.com/job/1960360953.shtml,20260317152826,,,,
155224,猎聘,能源/化工/环保,化学,供应商质量工程师,企业职位,玉柴安特优动力有限公司,50-99人,,苏州,玉林-玉州区,统招本科,5年以上,6-8k,,,,https://www.liepin.com/job/1980534161.shtml,20260301150046,,,,
155225,猎聘,能源/化工/环保,化学,大区经理 华南区,企业职位,磐诺科技,100-499人,,苏州,南宁-青秀区,本科,5年以上,35-65k·13薪,,,,https://www.liepin.com/job/1971486815.shtml,20241227135742,,,,
155226,猎聘,能源/化工/环保,化学,SQE工程师,企业职位,广西宸宇新材料有限公司,100-499人,,苏州,玉林-博白县,本科,3-5年,10-15k,,,,https://www.liepin.com/job/1979015233.shtml,20251209135433,,,,
155227,猎聘,能源/化工/环保,化学,养殖技术员,企业职位,深圳侠时代餐饮管理咨询有限公司,2000-5000人,,苏州,南宁-青秀区,大专,3年以上,8-10k,,,,https://www.liepin.com/job/1981194487.shtml,20260324144334,,,,
155228,猎聘,能源/化工/环保,化学,销售经理（全国各省）,企业职位,重庆黄嘉生物技术有限公司,50-99人,,苏州,南宁-西乡塘区,本科,1-3年,5-10k,,,,https://www.liepin.com/job/1980332943.shtml,20260214104815,,,,
155229,猎聘,能源/化工/环保,化学,研发工程师,企业职位,广西和顺食品科技有限公司,100-499人,,苏州,柳州-柳北区,中专/中技,1-3年,8-10k,,,,https://www.liepin.com/job/1980729627.shtml,20260307132204,,,,
155230,猎聘,能源/化工/环保,化学,体系认证工程师,企业职位,广西中食安检测认证服务有限公司,1-49人,,苏州,南宁-青秀区,本科,经验不限,10-15k,,,,https://www.liepin.com/job/1978163381.shtml,20251103091435,,,,
155231,猎聘,能源/化工/环保,化学,高级销售经理,企业职位,南宁市泽威尔饲料有限责任公司,100-499人,,苏州,南宁-青秀区,大专,1-3年,3-8k·14薪,,,,https://www.liepin.com/job/1948839179.shtml,20220412143418,,,,
155232,猎聘,能源/化工/环保,化学,营销总监,企业职位,广西信义方达科技有限公司,1-49人,,苏州,南宁-西乡塘区,本科,5-10年,8-13k·13薪,,,,https://www.liepin.com/job/1976830867.shtml,20250828225556,,,,
155233,猎聘,能源/化工/环保,化学,QA主管,企业职位,小藻科技(安吉)有限公司,100-499人,,苏州,防城港,本科,3年以上,6-10k,,,,https://www.liepin.com/job/1981142597.shtml,20260326114103,,,,
155234,猎聘,能源/化工/环保,化学,食品检验员,企业职位,广西鲜食汇食品有限公司,1-49人,,苏州,南宁-良庆区,本科,经验不限,5-8k,,,,https://www.liepin.com/job/1976432853.shtml,20250812160737,,,,
155235,猎聘,能源/化工/环保,化学,产品研发工程师,企业职位,海天味业,5000-10000人,,苏州,南宁-武鸣区,硕士,3年以上,12-18k·13薪,,,,https://www.liepin.com/job/1976294161.shtml,20250806131139,,,,
155236,猎聘,能源/化工/环保,化学,技术研发工程师,企业职位,海天味业,5000-10000人,,苏州,南宁-武鸣区,博士,3-5年,35-45k,,,,https://www.liepin.com/job/1976294205.shtml,20250806131342,,,,
155237,猎聘,能源/化工/环保,化学,环保工程师,企业职位,建滔(北海)实业有限公司,100-499人,,苏州,北海-铁山港区,本科,3年以上,12-15k,,,,https://www.liepin.com/job/1980574961.shtml,20260303081143,,,,
155238,猎聘,能源/化工/环保,化学,制浆值长,企业职位,玖龙纸业(控股)有限公司,10000人以上,,苏州,北海-铁山港区,中专/中技,3-5年,12-13k·14薪,,,,https://www.liepin.com/job/1956850025.shtml,20251118080335,,,,
155239,猎聘,能源/化工/环保,化学,HSE安全总监,企业职位,中国燃气控股有限公司,10000人以上,,苏州,南宁-江南区,统招本科,10年以上,12-15k·18薪,,,,https://www.liepin.com/job/1978722447.shtml,20251126093329,,,,
155240,猎聘,能源/化工/环保,化学,水污染处理运营经理,企业职位,福建龙净环保股份有限公司,5000-10000人,,苏州,防城港-上思县,大专,5-10年,8-12k,,,,https://www.liepin.com/job/1976404977.shtml,20250811180238,,,,
155241,猎聘,能源/化工/环保,化学,理科经验老师-985/211学历【年薪20-40W+】,企业职位,答牛课堂,50-99人,,苏州,南宁-青秀区,本科,3年以上,20-40k,,,,https://www.liepin.com/job/1974575875.shtml,20250627190822,,,,
155242,猎聘,能源/化工/环保,化学,在线监测技术员/实验员,企业职位,广西信义方达科技有限公司,1-49人,,苏州,崇左,本科,经验不限,3-7k·13薪,,,,https://www.liepin.com/job/1976813161.shtml,20250828130543,,,,
155243,猎聘,能源/化工/环保,化学,细胞实验主管,企业职位,南宁云幂方生物医药技术有限责任公司,50-99人,,苏州,南宁,硕士,4-6年,6-10k,,,,https://www.liepin.com/job/1971727087.shtml,20250815142124,,,,
155244,猎聘,能源/化工/环保,化学,医药代表,企业职位,广西念响医药科技有限公司,,,苏州,南宁-青秀区,大专,经验不限,7-12k,,,,https://www.liepin.com/job/1978986701.shtml,20251208145406,,,,
155245,猎聘,能源/化工/环保,化学,客服专员,企业职位,广西科尔科技集团有限公司,1-49人,,苏州,百色-右江区,大专,2年以上,4-5k,,,,https://www.liepin.com/job/1979763831.shtml,20260114161708,,,,
155246,猎聘,能源/化工/环保,化学,食品检测业务总监,企业职位,广电计量检测集团股份有限公司,2000-5000人,,苏州,南宁-西乡塘区,本科,5年以上,15-16k,,,,https://www.liepin.com/job/1972807527.shtml,20260104114434,,,,
155247,猎聘,能源/化工/环保,化学,QA,企业职位,广西天铭药业有限公司,100-499人,,苏州,河池,大专,1-3年,5-6k,,,,https://www.liepin.com/job/1967259009.shtml,20250523164035,,,,
155248,猎聘,能源/化工/环保,化学,初高中全科兼职教师,企业职位,广西前瞻国际教育投资有限公司,1-49人,,苏州,南宁,本科,经验不限,4-7k,,,,https://www.liepin.com/job/1979588193.shtml,20260107085158,,,,
155249,猎聘,能源/化工/环保,化学,环境监测工程师,企业职位,广西浩正检测服务有限公司,50-99人,,苏州,南宁-西乡塘区,本科,3年以上,6-8k,,,,https://www.liepin.com/job/1977803005.shtml,20251016114449,,,,
155250,猎聘,能源/化工/环保,化学,工业安全员,企业职位,中核凯利深圳核能服务股份有限公司防城港分公司,100-499人,,苏州,防城港-港口区,统招本科,3-5年,6-8k,,,,https://www.liepin.com/job/1976883387.shtml,20251014174615,,,,
155251,猎聘,能源/化工/环保,化学,车间主任,企业职位,广西天铭药业有限公司,100-499人,,苏州,河池,大专,5-10年,10-15k,,,,https://www.liepin.com/job/1967258809.shtml,20240528092121,,,,
155252,猎聘,能源/化工/环保,化学,初中数学学科负责人,企业职位,答牛课堂,50-99人,,苏州,南宁-青秀区,本科,3年以上,20-40k,,,,https://www.liepin.com/job/1974576069.shtml,20250627190822,,,,
155253,猎聘,能源/化工/环保,化学,项目负责人,企业职位,广西中油能源有限公司柳州分公司,1-49人,,苏州,南宁-西乡塘区,统招本科,5年以上,10-15k,,,,https://www.liepin.com/job/1977011103.shtml,20250905141914,,,,
155254,猎聘,能源/化工/环保,化学,防腐工程师,企业职位,中核凯利深圳核能服务股份有限公司防城港分公司,100-499人,,苏州,防城港-港口区,大专,2年以上,6-8k,,,,https://www.liepin.com/job/1976882819.shtml,20251014174615,,,,
155255,猎聘,能源/化工/环保,化学,销售经理/主管（计量业务）,企业职位,广西科尔科技集团有限公司,1-49人,,苏州,南宁-西乡塘区,大专,3年以上,5-10k,,,,https://www.liepin.com/job/1979806853.shtml,20260116105021,,,,
155256,猎聘,能源/化工/环保,化学,生产储备干部,企业职位,广西天铭药业有限公司,100-499人,,苏州,河池,大专,经验不限,4-6k,,,,https://www.liepin.com/job/1940300489.shtml,20220505170617,,,,
155257,猎聘,能源/化工/环保,化学,医疗器械招商经理（广西）,企业职位,卓外(上海)医疗电子科技有限公司,100-499人,,苏州,南宁-青秀区,大专,3年以上,7-10k,,,,https://www.liepin.com/job/1976926883.shtml,20250902171542,,,,
155258,猎聘,能源/化工/环保,化学,品控总监,猎头职位,某深圳食品/饮料/酒水公司,100-499人,,苏州,河池-巴马县,本科,10年以上,25-40k,,,,https://www.liepin.com/a/76553051.shtml,20260609085232,,,,
155259,猎聘,能源/化工/环保,化学,品控副总监（饮用水 矿泉水）,猎头职位,某深圳食品/饮料/酒水公司,100-499人,,苏州,河池,本科,经验不限,25-40k,,,,https://www.liepin.com/a/76552621.shtml,20260609084327,,,,
155260,猎聘,能源/化工/环保,化学,青年科学家(药物化学方向),企业职位,华大集团,10000人以上,,长沙,三亚-崖州区,博士,2年以上,20-40k,,,,https://www.liepin.com/job/1977912377.shtml,20260608104705,,,,
155261,猎聘,能源/化工/环保,化学,初中科学老师（生物化学方向）,企业职位,海口市琼山区英雅学校,100-499人,,长沙,海口-琼山区,统招本科,3-5年,10-20k,,,,https://www.liepin.com/job/1981699839.shtml,20260603165257,,,,
155262,猎聘,能源/化工/环保,化学,化学分析员,企业职位,湖北省芊项斯传媒有限公司,50-99人,,长沙,海口-秀英区,大专,1年以上,8-12k·13薪,,,,https://www.liepin.com/job/1982091743.shtml,20260609134258,,,,
155263,猎聘,能源/化工/环保,化学,双语化学教师,企业职位,某国内其他商务服务业公司,1-49人,,长沙,陵水县,硕士,3-5年,20-25k,,,,https://www.liepin.com/a/74021679.shtml,20260402135032,,,,
155264,猎聘,能源/化工/环保,化学,双语ALEVEL化学教师,企业职位,北京外国语大学附属海南外国语学校,2000-5000人,,长沙,澄迈县,本科,3-5年,12-25k,,,,https://www.liepin.com/job/1967810575.shtml,20240816103422,,,,
155265,猎聘,能源/化工/环保,化学,化学原料药销售,企业职位,安信医药,100-499人,,长沙,海口,大专,1-3年,6-15k,,,,https://www.liepin.com/job/1966690463.shtml,20240507171553,,,,
155266,猎聘,能源/化工/环保,化学,双语化学教师,企业职位,海南微城未来教育学校,100-499人,,长沙,澄迈县,硕士,经验不限,12-25k·13薪,,,,https://www.liepin.com/job/1970581691.shtml,20241101194811,,,,
155267,猎聘,能源/化工/环保,化学,初中物理化学教师,企业职位,德弘教育(万宁)有限责任公司,1-49人,,长沙,万宁,大专,经验不限,3-6k,,,,https://www.liepin.com/job/1965427169.shtml,20240313112347,,,,
155268,猎聘,能源/化工/环保,化学,中学数学/语文/物理/化学教师,企业职位,海南环球雅思教育资讯有限公司,50-99人,,长沙,海口-龙华区,本科,1-3年,4-6k,,,,https://www.liepin.com/job/1915752497.shtml,20181119101327,,,,
155269,猎聘,能源/化工/环保,化学,化学教师,企业职位,北京外国语大学附属海南外国语学校,2000-5000人,,长沙,澄迈县,本科,3-5年,8-18k,,,,https://www.liepin.com/job/1971554519.shtml,20241223091620,,,,
155270,猎聘,能源/化工/环保,化学,化学教师,企业职位,海口市龙华区新东方教育培训中心,100-499人,,长沙,海口-琼山区,本科,经验不限,7-12k,,,,https://www.liepin.com/job/1972774753.shtml,20250710165757,,,,
155271,猎聘,能源/化工/环保,化学,中学个性化各科教师 (语文/数学/英语/物理/化学/政治/历史/地理）,企业职位,海口市龙华区新东方教育培训中心,100-499人,,长沙,海口-琼山区,本科,经验不限,7-12k,,,,https://www.liepin.com/job/1972504079.shtml,20250219091118,,,,
155272,猎聘,能源/化工/环保,化学,原料药生产总监,企业职位,某国内制药公司,100-499人,,长沙,海口,本科,10年以上,25-50k,,,,https://www.liepin.com/a/76298061.shtml,20260602104457,,,,
155273,猎聘,能源/化工/环保,化学,生产总监/经理,企业职位,某国内制药公司,100-499人,,长沙,海口,本科,10年以上,25-50k,,,,https://www.liepin.com/a/73892745.shtml,20260609122618,,,,
155274,猎聘,能源/化工/环保,化学,【海洋监测技术主管】,企业职位,三亚智投国际咨询服务有限公司,100-499人,,长沙,三亚-崖州区,本科,5年以上,7-10k,,,,https://www.liepin.com/job/1982620893.shtml,20260524183946,,,,
155275,猎聘,能源/化工/环保,化学,质量负责人（无菌）,企业职位,某国内制药公司,100-499人,,长沙,海口,本科,5-10年,29-40k,,,,https://www.liepin.com/a/75098531.shtml,20260608135947,,,,
155276,猎聘,能源/化工/环保,化学,检验检测实验室经理（国企）,企业职位,某国内大型其他商务服务业公司,500-999人,,长沙,三亚,统招本科,8年以上,15-18k·14薪,,,,https://www.liepin.com/a/75712417.shtml,20260515140343,,,,
155277,猎聘,能源/化工/环保,化学,数智化项目经理（MES制药行业）,企业职位,某国内大型制药公司,10000人以上,,长沙,海口,统招本科,经验不限,25-40k,,,,https://www.liepin.com/a/76421389.shtml,20260604161910,,,,
155278,猎聘,能源/化工/环保,化学,海洋监测技术主管-科城才智,企业职位,三亚科城教育有限公司,1-49人,,长沙,三亚-崖州区,本科,5年以上,8-10k,,,,https://www.liepin.com/job/1982726331.shtml,20260521103008,,,,
155279,猎聘,能源/化工/环保,化学,质量负责人,企业职位,某国内制药公司,100-499人,,长沙,海口,本科,10年以上,30-40k,,,,https://www.liepin.com/a/75032567.shtml,20260604150144,,,,
155280,猎聘,能源/化工/环保,化学,MES实施顾问,企业职位,某国内大型制药公司,10000人以上,,长沙,海口,统招本科,5-10年,30-45k,,,,https://www.liepin.com/a/73876723.shtml,20260603165958,,,,
155281,猎聘,能源/化工/环保,化学,土壤检测技术主管,企业职位,三亚智投国际咨询服务有限公司,100-499人,,长沙,三亚-崖州区,本科,5年以上,7-10k,,,,https://www.liepin.com/job/1982620599.shtml,20260518151330,,,,
155282,猎聘,能源/化工/环保,化学,土壤检测技术主管-科城才智,企业职位,三亚科城教育有限公司,1-49人,,长沙,三亚-崖州区,本科,5年以上,8-10k,,,,https://www.liepin.com/job/1982726361.shtml,20260521102949,,,,
155283,猎聘,能源/化工/环保,化学,质量总监,企业职位,海南海灵化学制药有限公司,500-999人,,长沙,海口-秀英区,本科,10年以上,30-40k,,,,https://www.liepin.com/job/1983059993.shtml,20260602105234,,,,
155284,猎聘,能源/化工/环保,化学,算法工程师,企业职位,华大集团,10000人以上,,长沙,三亚-崖州区,博士,经验不限,18-25k,,,,https://www.liepin.com/job/1982973101.shtml,20260608104705,,,,
155285,猎聘,能源/化工/环保,化学,科研助理 （建筑材料与固废利用方向）,企业职位,海钢集团,100-499人,,长沙,昌江县,本科,2年以上,7-10k,,,,https://www.liepin.com/job/1980656271.shtml,20260601083908,,,,
155286,猎聘,能源/化工/环保,化学,储备管理人才,企业职位,京润珍珠,100-499人,,长沙,海口,本科,1年以下,5-7k,,,,https://www.liepin.com/job/1974634235.shtml,20260526084346,,,,
155287,猎聘,能源/化工/环保,化学,技术总工,企业职位,某沈阳专业服务公司,1-49人,,长沙,儋州,本科,5-10年,30-60k,,,,https://www.liepin.com/a/73293987.shtml,20260513085334,,,,
155288,猎聘,能源/化工/环保,化学,质量负责人（国际认证方向）,企业职位,某国内制药公司,100-499人,,长沙,海口,统招本科,5-10年,40-55k,,,,https://www.liepin.com/a/74982855.shtml,20260609173512,,,,
155289,猎聘,能源/化工/环保,化学,药品国际注册经理,企业职位,某知名公司,1000-2000人,,长沙,海口,统招本科,5-10年,25-30k·13薪,,,,https://www.liepin.com/a/75789117.shtml,20260609090630,,,,
155290,猎聘,能源/化工/环保,化学,质量总监,企业职位,某国内大型制药公司,500-999人,,长沙,海口,统招本科,10年以上,30-50k·14薪,,,,https://www.liepin.com/a/75696747.shtml,20260515091640,,,,
155291,猎聘,能源/化工/环保,化学,外贸业务主管,企业职位,东方科学仪器上海进出口有限公司,100-499人,,长沙,三亚-崖州区,本科,经验不限,8-13k,,,,https://www.liepin.com/job/1958916237.shtml,20231027093542,,,,
155292,猎聘,能源/化工/环保,化学,外销总经理,企业职位,某青岛人力资源服务公司,1-49人,,长沙,海口,统招本科,8年以上,60-90k,,,,https://www.liepin.com/a/76288865.shtml,20260609111804,,,,
155293,猎聘,能源/化工/环保,化学,制药MES项目经理/工程师（头部制药大集团）,企业职位,某上海大型制药公司,10000人以上,,长沙,海口,学历不限,5-10年,25-45k,,,,https://www.liepin.com/a/74580977.shtml,20260526104920,,,,
155294,猎聘,能源/化工/环保,化学,质量负责人（无菌制剂）,企业职位,某国内制药公司,100-499人,,长沙,海口,统招本科,3-5年,30-50k,,,,https://www.liepin.com/a/74983919.shtml,20260609092208,,,,
155295,猎聘,能源/化工/环保,化学,公共事务经理,企业职位,海南泰迪医药有限公司,100-499人,,长沙,海口-秀英区,统招本科,3年以上,10-15k,,,,https://www.liepin.com/job/1981026373.shtml,20260609082911,,,,
155296,猎聘,能源/化工/环保,化学,质量负责人（国际认证方向）,企业职位,某国内制药公司,100-499人,,长沙,海口,统招本科,5-10年,29-40k,,,,https://www.liepin.com/a/74987173.shtml,20260609084331,,,,
155297,猎聘,能源/化工/环保,化学,质量负责人（国际认证方向）,企业职位,某大型知名制药公司,5000-10000人,,长沙,海口,统招本科,10年以上,25-30k·14薪,,,,https://www.liepin.com/a/74707719.shtml,20260416103000,,,,
155298,猎聘,能源/化工/环保,化学,饲料品管经理,企业职位,新希望六和股份有限公司,10000人以上,,长沙,澄迈县,统招本科,3年以上,8-12k·15薪,,,,https://www.liepin.com/job/1979807353.shtml,20260519161902,,,,
155299,猎聘,能源/化工/环保,化学,现场采样员,企业职位,海之源环境科技(海南)有限公司,50-99人,,长沙,海口-龙华区,大专,1-3年,3-4k,,,,https://www.liepin.com/job/1970574025.shtml,20241101151430,,,,
155300,猎聘,能源/化工/环保,化学,低温化验组质检员,企业职位,海南国际商业航天发射有限公司,100-499人,,长沙,文昌,本科,经验不限,薪资面议,,,,https://www.liepin.com/job/1981094671.shtml,20260319173401,,,,
155301,猎聘,能源/化工/环保,化学,药品注册主管,企业职位,华益泰康药业,100-499人,,长沙,海口-秀英区,本科,5年以上,8-12k,,,,https://www.liepin.com/job/1979527677.shtml,20260105101135,,,,
155302,猎聘,能源/化工/环保,化学,常规化验组质检员,企业职位,海南国际商业航天发射有限公司,100-499人,,长沙,文昌,本科,经验不限,薪资面议,,,,https://www.liepin.com/job/1981094393.shtml,20260319172913,,,,
155303,猎聘,能源/化工/环保,化学,质量负责人,企业职位,某国内大型制药公司,500-999人,,长沙,海口,硕士,5-10年,40-50k·13薪,,,,https://www.liepin.com/a/75307151.shtml,20260506161159,,,,
155304,猎聘,能源/化工/环保,化学,大客户销售（医药/医疗器械第三方检测）,企业职位,微谱,1000-2000人,,长沙,海口-秀英区,大专,经验不限,10-15k·13薪,,,,https://www.liepin.com/job/1968904205.shtml,20260109175802,,,,
155305,猎聘,能源/化工/环保,化学,建工检测员,企业职位,中恒和信,50-99人,,长沙,海口-琼山区,大专,经验不限,4-8k,,,,https://www.liepin.com/job/1972034039.shtml,20251014162329,,,,
155306,猎聘,能源/化工/环保,化学,质量总监（无菌制剂）,企业职位,某国内大型制药公司,1000-2000人,,长沙,海口,统招本科,10年以上,25-50k·14薪,,,,https://www.liepin.com/a/75876279.shtml,20260609084215,,,,
155307,猎聘,能源/化工/环保,化学,药物合成,企业职位,万全医药,1000-2000人,,长沙,海口-秀英区,本科,经验不限,9-14k,,,,https://www.liepin.com/job/1980034303.shtml,20260127173623,,,,
155308,猎聘,能源/化工/环保,化学,生物材料博士,企业职位,海南苏生生物科技有限公司,50-99人,,长沙,海口-秀英区,博士,经验不限,20-30k,,,,https://www.liepin.com/job/1976381563.shtml,20260428180239,,,,
155309,猎聘,能源/化工/环保,化学,生产基地副/总经理（药业）,企业职位,康芝药业股份有限公司,1000-2000人,,长沙,海口-秀英区,本科,8年以上,25-35k,,,,https://www.liepin.com/job/1982610567.shtml,20260609083854,,,,
155310,猎聘,能源/化工/环保,化学,MES实施顾问,企业职位,某国内大型制药公司,1000-2000人,,长沙,海口,硕士,8年以上,25-40k,,,,https://www.liepin.com/a/74494077.shtml,20260410142156,,,,
155311,猎聘,能源/化工/环保,化学,售后运维（海南）,企业职位,上海北裕分析仪器股份有限公司,50-99人,,长沙,海口-秀英区,本科,3-5年,5-8k,,,,https://www.liepin.com/job/1976330503.shtml,20250807151055,,,,
155312,猎聘,能源/化工/环保,化学,专利代理人,企业职位,海南汉普知识产权集团有限公司,50-99人,,长沙,海口,本科,1-3年,7-15k,,,,https://www.liepin.com/job/1967639889.shtml,20250225111207,,,,
155313,猎聘,能源/化工/环保,化学,环境检测员,企业职位,海南硕清技术检测有限公司,50-99人,,长沙,三亚-吉阳区,大专,经验不限,5-7k,,,,https://www.liepin.com/job/1959944335.shtml,20230712131333,,,,
155314,猎聘,能源/化工/环保,化学,环境监测技术员,企业职位,中核凯利深圳核能服务股份有限公司海南分公司,100-499人,,长沙,昌江县,大专,3年以上,3-4k,,,,https://www.liepin.com/job/1970578225.shtml,20241101165704,,,,
155315,猎聘,能源/化工/环保,化学,检测分析员,企业职位,海之源环境科技(海南)有限公司,50-99人,,长沙,海口-龙华区,大专,1-3年,3-4k,,,,https://www.liepin.com/job/1970573849.shtml,20241101151003,,,,
155316,猎聘,能源/化工/环保,化学,水质化验员,企业职位,江苏彬鹏环保有限公司,100-499人,,长沙,文昌,中专/中技,1年以下,3-5k,,,,https://www.liepin.com/job/1934470417.shtml,20210521135350,,,,
155317,猎聘,能源/化工/环保,化学,质量负责人（无菌制剂）,企业职位,某国内制药公司,100-499人,,长沙,海口,统招本科,5-10年,30-50k,,,,https://www.liepin.com/a/74984083.shtml,20260609105310,,,,
155318,猎聘,能源/化工/环保,化学,QA质量经理,企业职位,海南泰迪医药有限公司,100-499人,,长沙,海口-秀英区,本科,5年以上,7-10k,,,,https://www.liepin.com/job/1983021909.shtml,20260604090200,,,,
155319,猎聘,能源/化工/环保,化学,基地总经理,企业职位,某国内大型制药公司,5000-10000人,,长沙,海口,本科,10年以上,25-35k,,,,https://www.liepin.com/a/75765419.shtml,20260609101532,,,,
155320,猎聘,能源/化工/环保,化学,样品管理员,企业职位,三亚智投国际咨询服务有限公司,100-499人,,长沙,三亚-崖州区,本科,2年以上,6-8k,,,,https://www.liepin.com/job/1981598999.shtml,20260409093844,,,,
155321,猎聘,能源/化工/环保,化学,初中生、化、物、地、历、道法老师/教研员,企业职位,某国内大型学校教育公司,500-999人,,长沙,儋州,本科,10年以上,10-11k,,,,https://www.liepin.com/a/74998769.shtml,20260423162058,,,,
155322,猎聘,能源/化工/环保,化学,药物分析高级总监(J10567),企业职位,齐鲁制药集团,10000人以上,,长沙,海口-秀英区,博士,10年以上,薪资面议,,,,https://www.liepin.com/job/1969947805.shtml,20260417132516,,,,
155323,猎聘,能源/化工/环保,化学,进口药品采购员,企业职位,海南兴科蓉药业有限公司,100-499人,,长沙,海口-秀英区,本科,1-3年,4-6k,,,,https://www.liepin.com/job/1982986319.shtml,20260529151055,,,,
155324,猎聘,能源/化工/环保,化学,高中化学、生物、物理、历史、地理、数学老师/教研员,企业职位,某国内大型学校教育公司,500-999人,,长沙,儋州,学历不限,10年以上,10-11k,,,,https://www.liepin.com/a/74998947.shtml,20260423162318,,,,
155325,猎聘,能源/化工/环保,化学,研发/QC人员,企业职位,海南天壮营养工程有限公司,50-99人,,长沙,海口-秀英区,硕士,经验不限,5-7k,,,,https://www.liepin.com/job/1982372895.shtml,20260509103217,,,,
155326,猎聘,能源/化工/环保,化学,注射剂研发高级总监(J10565),企业职位,齐鲁制药集团,10000人以上,,长沙,海口-秀英区,博士,10年以上,薪资面议,,,,https://www.liepin.com/job/1969945877.shtml,20260417132516,,,,
155327,猎聘,能源/化工/环保,化学,改良型制剂研发博士(J10566),企业职位,齐鲁制药集团,10000人以上,,长沙,海口-秀英区,博士,5-10年,薪资面议,,,,https://www.liepin.com/job/1969947267.shtml,20260417132516,,,,
155328,猎聘,能源/化工/环保,化学,理化表征分析博士(J10568),企业职位,齐鲁制药集团,10000人以上,,长沙,海口-秀英区,博士,5-10年,薪资面议,,,,https://www.liepin.com/job/1969948071.shtml,20260417132522,,,,
155329,猎聘,能源/化工/环保,化学,销售经理（海南）,企业职位,北京普析通用仪器有限责任公司,5000-10000人,,长沙,海口-秀英区,本科,1年以上,9-14k,,,,https://www.liepin.com/job/1982338353.shtml,20260526102133,,,,
155330,猎聘,能源/化工/环保,化学,口服制剂高级总监(J10564),企业职位,齐鲁制药集团,10000人以上,,长沙,海口-秀英区,博士,10年以上,薪资面议,,,,https://www.liepin.com/job/1969944945.shtml,20260417132516,,,,
155331,猎聘,能源/化工/环保,化学,药厂生产厂长（筹建期）,企业职位,一龄医院管理集团有限公司,1000-2000人,,长沙,琼海,本科,5年以上,15-25k,,,,https://www.liepin.com/job/1981368329.shtml,20260331092130,,,,
155332,猎聘,能源/化工/环保,化学,安全生产综合监督管理岗,企业职位,海南国际商业航天发射有限公司,100-499人,,长沙,文昌,硕士,5年以上,薪资面议,,,,https://www.liepin.com/job/1981082263.shtml,20260319142237,,,,
155333,猎聘,能源/化工/环保,化学,复杂注射剂分析博士(J10569),企业职位,齐鲁制药集团,10000人以上,,长沙,海口-秀英区,博士,5-10年,40-70k,,,,https://www.liepin.com/job/1969948257.shtml,20260417132522,,,,
155334,猎聘,能源/化工/环保,化学,国际研发总监,企业职位,万全医药,1000-2000人,,长沙,海口,本科,5-10年,15-20k,,,,https://www.liepin.com/job/1981365777.shtml,20260330234328,,,,
155335,猎聘,能源/化工/环保,化学,制剂研究,企业职位,齐鲁制药集团,10000人以上,,长沙,海口-秀英区,博士,5-10年,薪资面议,,,,https://www.liepin.com/job/1972071167.shtml,20260417132522,,,,
155336,猎聘,能源/化工/环保,化学,销售主管,企业职位,广州博鹭腾生物科技有限公司,50-99人,,长沙,三亚-崖州区,本科,2年以上,8-16k,,,,https://www.liepin.com/job/1974456401.shtml,20250702142033,,,,
155337,猎聘,能源/化工/环保,化学,业务岗,企业职位,海南国际商业航天发射有限公司,100-499人,,长沙,文昌,硕士,3年以上,薪资面议,,,,https://www.liepin.com/job/1981080783.shtml,20260319140025,,,,
